Date & Time,Temperature ©,Humidity (%),IndoorRelativeHumidity (%),DewPoint ©,Wind Speed (km/h),WindGust  (km/h),UVIndex,Visibility (km),CloudCover (%),Ceiling (m),Pressure (mb),ApparentTemperature ©,WindChill©,WetBulb ©
2023-03-16T13:43,10.5,28,30,-7.3,25.9,61.1,4,16.1,76,2682,1015,11.1,10.6,3.7
2023-03-16T14:47,11.1,28,30,-7,18.5,69.2,3,16.1,30,2682,1015,11.7,11.1,4
2023-03-16T15:42,10.5,29,30,-6.8,18.5,62.6,2,16.1,76,2682,1016,11.1,10.6,3.8
2023-03-16T16:38,10.5,27,29,-7.7,18.5,56.8,2,16.1,76,2682,1017,11.1,10.6,3.5
2023-03-16T17:42,10,27,29,-8.3,14.8,46.3,1,16.1,91,10363,1017,10.6,7.8,3.1
2023-03-16T18:47,9.1,28,28,-8.8,11.1,41.4,0,16.1,13,10058,1018,8.9,7.2,2.5
2023-03-16T19:47,8.1,31,29,-8,3.7,33.5,0,16.1,13,10211,1019,8.3,8.3,2.2
2023-03-16T20:42,7.2,48,35,-3.2,17.9,33.7,0,16.1,14,10150,1019,7.8,3.9,3
2023-03-16T21:42,7.1,46,35,-3.7,27.5,53.6,0,16.1,11,10180,1020,7.8,3.3,2.8
2023-03-16T22:47,6.1,39,30,-7,7.4,35,0,16.1,10,10150,1020,6.7,4.4,1.3
2023-03-16T23:42,5.6,49,34,-4.3,21.8,41.4,0,16.1,10,10180,1019,6.1,1.7,1.8
2023-03-17T00:47,5.8,47,33,-4.7,28.2,56.6,0,16.1,10,7925,1020,6.1,1.1,1.8
2023-03-17T01:42,5.3,41,30,-7.1,3.7,45.9,0,16.1,0,10363,1020,6.1,5.6,0.8
2023-03-17T02:42,4.8,47,32,-5.6,14.9,30.3,0,16.1,9,10058,1020,5.6,1.7,0.9
2023-03-17T03:47,5.1,45,31,-6,27.1,51.7,0,16.1,10,10211,1020,5.6,0.6,1
2023-03-17T04:47,5,38,29,-8.1,7.4,38.4,0,16.1,0,10150,1020,5.6,3.3,0.4
2023-03-17T05:42,4,46,31,-6.6,13.5,25.2,0,16.1,10,10180,1019,3.9,0.6,0.2
2023-03-17T06:42,5.2,42,30,-6.8,18.8,35.4,0,16.1,11,10150,1019,5.6,1.1,0.8
2023-03-17T07:42,6.6,34,29,-8.3,14.8,27.8,1,16.1,0,10180,1020,6.7,3.9,1.3
2023-03-17T08:42,8.6,30,29,-8,14.8,26.9,2,16.1,0,10363,1021,8.3,6.1,2.5
2023-03-17T09:47,10.4,28,29,-7.6,14.8,26.3,2,16.1,11,10058,1020,11.1,10.6,3.5
2023-03-17T10:42,11.5,23,28,-9,18.5,21.1,3,16.1,0,10211,1020,12.2,11.7,3.8
2023-03-17T11:47,13.4,23,29,-7.6,11.1,28,4,16.1,11,10150,1019,13.9,13.3,5.1
2023-03-17T12:47,14,22,29,-7.6,11.1,22.4,4,16.1,11,10180,1019,14.4,13.9,5.4
2023-03-17T13:37,15.2,19,29,-8.2,14.8,17.7,4,16.1,0,10150,1018,15.6,15,5.8
2023-03-17T14:47,16,16,27,-9.9,11.1,30.1,3,16.1,0,10180,1017,16.1,16.1,5.9
2023-03-17T15:48,16.6,15,26,-10.5,11.1,29.3,2,16.1,0,10150,1017,16.7,16.7,6.1
2023-03-17T16:42,16.6,15,26,-10.5,11.1,26.3,2,16.1,0,10180,1016,16.7,16.7,6.1
2023-03-17T17:47,16,15,26,-10.4,7.4,25.6,1,16.1,0,10150,1016,16.1,16.1,5.8
2023-03-17T18:42,14.8,16,26,-10.9,11.1,26.9,0,16.1,0,10180,1017,15,15,5.1
2023-03-17T19:47,13.4,20,28,-9,7.4,28.2,0,16.1,0,10150,1018,13.9,13.3,4.8
2023-03-17T20:37,9.7,45,38,-1.8,5.6,12.4,0,16.1,7,10180,1019,11.1,10,4.8
2023-03-17T21:37,9.4,44,37,-2.4,0,13.2,0,16.1,0,10150,1018,10,9.4,4.4
2023-03-17T22:37,8,48,36,-2.5,3.7,7.7,0,16.1,0,10180,1018,8.3,7.8,3.7
2023-03-17T23:42,5.6,55,36,-2.8,5.1,10.9,0,16.1,10,10150,1018,6.1,5,2.2
2023-03-18T00:47,3.6,62,36,-3,5.3,11.7,0,16.1,7,10180,1018,3.3,2.2,1
2023-03-18T01:48,5,66,39,-0.8,0,10,0,16.1,0,10150,1018,6.1,5,2.6
2023-03-18T02:42,3.1,62,35,-3.5,5.1,9.2,0,16.1,8,10180,1018,3.3,2.2,0.6
2023-03-18T03:47,1.9,66,35,-3.8,5.3,9.8,0,16.1,11,10150,1018,2.2,1.1,-0.2
2023-03-18T04:47,3.6,68,38,-1.7,3.7,9.6,0,16.1,0,10180,1018,3.3,3.3,1.5
2023-03-18T05:38,2.6,64,35,-3.6,3.8,9,0,16.1,10,10150,1019,2.8,2.8,0.3
2023-03-18T06:38,-0.6,84,36,-3,5.3,9.6,0,16.1,10,10180,1019,-0.6,-2.2,-1.4
2023-03-18T07:48,3.5,71,39,-1.2,3.7,10.7,1,16.1,0,10150,1019,3.3,3.3,1.8
2023-03-18T08:47,5.8,68,41,0.4,7.4,8.5,2,16.1,0,10180,1019,7.2,3.9,3.5
2023-03-18T09:42,9.3,57,43,1.3,3.7,12.8,2,16.1,0,10150,1019,10,9.4,5.6
2023-03-18T10:37,12.2,48,43,1.4,3.7,12,3,16.1,0,10180,1018,13.3,12.2,7.1
2023-03-18T11:47,13.7,40,41,0.2,3.7,13.7,4,16.1,0,10150,1018,15,13.9,7.4
2023-03-18T12:42,15.8,34,40,-0.2,7.4,12.2,4,16.1,0,10180,1017,16.7,15.6,8.2
2023-03-18T13:47,17.4,29,39,-1,7.4,14.3,4,16.1,0,10150,1016,17.8,17.2,8.7
2023-03-18T14:42,18.9,26,39,-1,3.7,17.1,3,16.1,0,10180,1016,18.9,18.9,9.3
2023-03-18T15:42,19.4,22,36,-3,7.4,12.8,2,16.1,10,10150,1015,18.3,19.4,9
2023-03-18T16:38,19,25,39,-1.2,3.7,18.8,2,16.1,10,10180,1015,18.9,18.9,9.3
2023-03-18T17:42,17,37,30,2.1,3.7,18.4,1,16.1,0,10150,1015,16.7,17.2,9.5
2023-03-18T18:37,15.4,42,32,2.7,3.7,13.5,0,16.1,0,10180,1016,17.2,15.6,9
2023-03-18T19:47,13.2,54,35,4.1,3.7,13.9,0,16.1,0,10150,1017,15.6,13.3,8.6
2023-03-18T20:42,11.4,56,32,3,8.8,14.7,0,16.1,0,10180,1017,13.3,11.7,7.3
2023-03-18T21:47,10,67,35,4.2,3.7,12.2,0,16.1,0,10150,1017,11.7,10,7.2
2023-03-18T22:42,8.9,72,35,4.1,3.7,10.2,0,16.1,0,10180,1018,10.6,8.9,6.8
2023-03-18T23:42,7.6,71,32,2.7,6.4,9.6,0,16.1,10,10150,1018,9.4,6.7,5.5
2023-03-19T00:42,7,73,31,2.4,6.6,12.6,0,16.1,5,10180,1019,8.9,6.1,5.1
2023-03-19T01:37,6.5,74,31,2.2,4.9,7.3,0,16.1,7,10150,1019,8.3,6.1,4.7
2023-03-19T02:47,6,72,43,1.4,5.6,8.3,0,16.1,7,10180,1019,7.8,5.6,4.1
2023-03-19T03:42,4.4,80,43,1.3,7.3,12.2,0,16.1,6,10150,1019,6.1,2.2,3.1
2023-03-19T04:47,5,93,34,3.9,0,10.9,0,16.1,0,10180,1019,6.7,5,4.5
2023-03-19T05:47,4.7,79,43,1.4,2.3,4.9,0,16.1,4,10150,1020,6.1,4.4,3.4
2023-03-19T06:47,2.3,96,30,1.8,3.8,7.3,0,16.1,10,10180,1020,2.2,2.2,2.1
2023-03-19T07:37,4,95,33,3.3,3.7,11.7,1,16.1,0,10150,1020,3.9,3.9,3.7
2023-03-19T08:47,7.8,85,39,5.5,0,6,2,16.1,25,10363,1021,9.4,7.8,6.8
2023-03-19T09:42,11,73,41,6.3,0,7.7,3,16.1,31,10058,1021,13.9,11.1,8.8
2023-03-19T10:47,12.4,61,38,5.2,0,6.6,4,16.1,10,10211,1021,13.9,12.2,8.7
2023-03-19T11:47,15.2,57,42,6.7,3.7,8.1,4,16.1,10,7925,1020,17.2,15,10.6
2023-03-19T12:52,16.8,45,37,4.9,6.2,11.1,4,16.1,10,10363,1019,17.2,16.7,10.5
2023-03-19T13:43,19.1,40,38,5.2,3.7,18.8,4,16.1,10,10058,1019,18.9,18.9,11.6
2023-03-19T14:47,19.5,35,34,3.7,7.4,12.4,4,16.1,30,10211,1018,18.9,19.4,11.2
2023-03-19T15:47,19.5,34,33,3.2,3.7,18.1,2,16.1,10,10150,1018,18.9,19.4,11
2023-03-19T16:47,19.5,34,33,3.2,3.7,12.4,2,16.1,10,7925,1018,18.9,19.4,11
2023-03-19T17:47,18.2,40,36,4.4,3.7,15.2,1,16.1,10,8016,1018,18.9,18.3,10.9
2023-03-19T18:47,16.1,48,37,5,0,12.8,0,16.1,31,4602,1019,17.8,16.1,10.3
2023-03-19T19:48,14.3,57,40,6,0,8.5,0,16.1,13,6919,1019,16.7,14.4,9.9
2023-03-19T20:42,12.7,64,40,6.1,3.8,9,0,16.1,76,6919,1019,15.6,12.8,9.2
2023-03-19T21:47,12,72,43,7.2,3.7,14.5,0,16.1,31,5517,1020,14.4,12.2,9.6
2023-03-19T22:47,11.4,73,42,6.7,0,7.9,0,16.1,76,5517,1020,14.4,11.7,9.1
2023-03-19T23:47,9.2,78,39,5.5,3.2,4.5,0,16.1,50,6888,1020,10.6,8.9,7.5
2023-03-20T00:42,7.6,86,38,5.3,5.8,9,0,16.1,76,5273,1020,9.4,6.7,6.6
2023-03-20T01:47,9.4,82,41,6.4,0,10.7,0,16.1,76,7711,1020,11.1,9.4,8
2023-03-20T02:52,7.1,80,34,3.9,3.4,7.5,0,16.1,80,6340,1019,8.9,7.2,5.7
2023-03-20T03:47,6.9,80,34,3.7,6.4,10.7,0,16.1,90,7163,1019,8.3,5.6,5.5
2023-03-20T04:42,7.6,91,40,6.2,0,8.8,0,16.1,91,6706,1019,9.4,7.8,6.9
2023-03-20T05:47,6.6,82,34,3.7,6,10,0,16.1,91,6767,1019,8.3,5.6,5.3
2023-03-20T06:47,6.4,84,34,3.9,5.1,9,0,16.1,90,8473,1019,8.3,6.1,5.4
2023-03-20T07:47,6.7,96,40,6.1,0,9.6,0,16.1,100,8473,1019,8.3,6.7,6.4
2023-03-20T08:42,8.8,95,46,8,3.7,6.4,1,16.1,90,4420,1019,10.6,8.9,8.4
2023-03-20T09:42,10.7,79,43,7.2,0,6.2,1,16.1,30,6096,1019,13.3,10.6,9
2023-03-20T10:47,13.7,66,44,7.5,3.7,5.1,2,16.1,10,5273,1018,16.7,13.9,10.6
2023-03-20T11:38,16.8,54,44,7.4,0,12.4,2,16.1,88,5669,1018,17.8,16.7,11.6
2023-03-20T12:37,18.1,40,35,4.3,3.7,10.2,2,16.1,88,5425,1017,18.9,18.3,10.9
2023-03-20T13:47,18.5,36,32,3,3.7,12.4,1,16.1,90,4084,1017,18.9,18.3,10.5
2023-03-20T14:42,18,37,33,3.3,7.4,8.3,1,16.1,90,4724,1017,16.7,17.8,10.4
2023-03-20T15:47,18.5,40,36,4.6,3.7,16.7,1,16.1,50,4389,1016,18.9,18.3,11.1
2023-03-20T16:33,18,40,35,4.2,3.7,13.5,1,16.1,90,4816,1016,17.2,17.8,10.7
2023-03-20T17:47,17.3,42,36,4.4,3.7,7.5,0,16.1,100,4724,1016,17.2,17.2,10.5
2023-03-20T18:47,16.3,46,37,4.8,3.7,8.3,0,16.1,90,4755,1016,17.2,16.1,10.3
2023-03-20T19:47,14.5,59,41,6.5,3.7,12.6,0,9.7,76,4694,1016,17.2,14.4,10.2
2023-03-20T20:47,12.7,69,43,7.2,7.9,15.8,0,16.1,90,4663,1016,16.1,12.8,10
2023-03-20T21:42,12.2,69,42,6.6,3.7,12.2,0,9.7,91,3688,1016,14.4,12.2,9.5
2023-03-20T22:42,11.5,73,42,6.9,0,12.6,0,16.1,88,3840,1016,14.4,11.7,9.3
2023-03-20T23:42,10.2,81,43,7.2,2.6,7,0,16.1,90,4023,1016,12.8,10,8.8
2023-03-21T00:47,9.5,85,43,7.2,2.6,7,0,16.1,90,1829,1016,11.1,9.4,8.4
2023-03-21T01:38,9.8,89,46,8.1,0,10.5,0,16.1,50,8839,1016,13.3,10,9
2023-03-21T02:47,7,88,38,5.2,5.1,10.2,0,16.1,50,3018,1014,8.9,6.7,6.2
2023-03-21T03:47,7.7,83,37,4.9,7.5,15.2,0,16.1,31,3078,1015,9.4,6.7,6.4
2023-03-21T04:48,8,92,42,6.8,3.7,17.1,0,8,10,3048,1015,9.4,7.8,7.5
2023-03-21T05:47,8.4,78,37,4.9,5.3,11.7,0,16.1,11,5425,1015,10,7.8,6.8
2023-03-21T06:37,6.2,93,38,5.2,6.6,14.5,0,9.7,90,2987,1015,7.8,5,5.8
2023-03-21T07:43,6.9,95,40,6.1,3.7,9.6,1,16.1,91,8534,1015,8.3,6.7,6.5
2023-03-21T08:42,8.3,93,44,7.3,0,8.3,1,9.7,76,2987,1015,10,8.3,7.8
2023-03-21T09:37,10.4,84,45,7.9,0,1.3,1,16.1,76,945,1015,13.3,10.6,9.2
2023-03-21T10:37,14.8,66,48,8.6,3.7,3.7,2,16.1,76,914,1014,17.8,15,11.6
2023-03-21T11:47,16.4,59,47,8.4,7.4,22.6,4,9.7,76,10363,1013,18.3,16.7,11.9
2023-03-21T12:48,15.5,60,45,7.9,3.7,19.9,2,16.1,50,853,1013,18.3,15.6,11.3
2023-03-21T13:42,17.5,55,47,8.5,3.7,11.1,4,16.1,91,9388,1012,17.8,17.8,12.4
2023-03-21T14:32,18.6,50,46,8.1,3.7,16.2,3,16.1,91,7925,1011,19.4,18.3,12.7
2023-03-21T15:37,18.6,50,45,7.9,3.7,8.8,2,11.3,76,7925,1011,19.4,18.3,12.6
2023-03-21T16:42,18.8,45,42,6.6,3.7,9.4,1,11.3,76,7925,1011,19.4,18.9,12
2023-03-21T17:47,17.4,53,45,7.7,3.7,14.9,0,11.3,88,7925,1011,17.8,17.2,12
2023-03-21T18:48,16.3,59,47,8.3,3.7,18.4,0,16.1,50,7925,1012,18.3,16.1,11.8
2023-03-21T19:42,15.4,65,49,8.9,3.7,16.2,0,16.1,50,7925,1012,18.3,15.6,12
2023-03-21T20:47,12.4,68,42,6.7,6,11.7,0,16.1,30,7925,1013,14.4,12.2,9.6
2023-03-21T21:42,12.5,79,49,9,0,21.1,0,16.1,25,10363,1013,16.1,12.8,10.7
2023-03-21T22:37,11.4,86,50,9.2,3.7,14.1,0,16.1,11,10058,1013,14.4,11.7,10.3
2023-03-21T23:43,9.2,77,38,5.4,7.3,13.2,0,16.1,15,10211,1014,11.1,8.3,7.4
2023-03-22T00:37,8.8,78,37,5.1,8.3,15.4,0,16.1,18,10150,1013,10.6,7.8,7.1
2023-03-22T01:47,9.6,95,48,8.8,3.7,13.5,0,16.1,11,10180,1013,11.1,9.4,9.2
2023-03-22T02:47,8.7,77,37,4.9,7,13.2,0,16.1,21,10150,1013,10.6,8.3,7
2023-03-22T03:37,6.7,87,36,4.7,6.4,13.2,0,16.1,15,10180,1013,8.3,5.6,5.8
2023-03-22T04:42,8.2,97,45,7.8,3.7,17.3,0,16.1,0,10150,1014,10,8.3,8.2
2023-03-22T05:43,7.1,83,36,4.4,6.8,10.2,0,16.1,21,10180,1014,8.9,6.1,5.9
2023-03-22T06:37,5.2,95,36,4.4,8.1,14.5,0,16.1,30,10150,1014,6.7,3.3,4.8
2023-03-22T07:47,8.8,80,39,5.6,3.7,14.3,1,16.1,11,2499,1015,10.6,8.9,7.3
2023-03-22T08:42,12.6,70,44,7.3,7.4,10,2,16.1,11,10363,1015,16.1,12.8,10
2023-03-22T09:37,15.8,57,43,7.2,3.7,12.6,3,16.1,11,10058,1014,17.8,15.6,11.1
2023-03-22T10:37,17.8,48,42,6.6,3.7,10.7,4,16.1,25,10211,1014,17.8,17.8,11.7
2023-03-22T11:43,19.9,29,43,1.2,14.8,14.8,4,16.1,25,10150,1013,18.9,20,10.5
2023-03-22T12:42,20.6,24,24,-0.5,7.4,25.4,5,16.1,30,10180,1013,18.9,20.6,10.2
2023-03-22T13:37,21,23,23,-1.1,7.4,27.3,4,16.1,30,10150,1012,20,21.1,10.2
2023-03-22T14:42,21.7,21,21,-1.5,7.4,29,4,16.1,10,10180,1011,20,21.7,10.4
2023-03-22T15:42,21.8,19,19,-2.5,14.8,33.7,3,16.1,10,10150,1011,20,21.7,10.2
2023-03-22T16:42,21.6,22,22,-1,11.1,40.4,2,16.1,10,10180,1011,20,21.7,10.5
2023-03-22T17:47,20.6,23,23,-1.2,14.8,31.2,1,16.1,10,10150,1011,18.9,20.6,10
2023-03-22T18:42,19.3,25,38,-1.3,7.4,30.5,0,16.1,25,8291,1012,18.9,19.4,9.4
2023-03-22T19:42,18.3,29,40,0,11.1,17.1,0,16.1,10,8473,1012,18.9,18.3,9.4
2023-03-22T20:47,15.9,49,38,5.3,7.5,15.2,0,16.1,10,8473,1013,17.8,16.1,10.3
2023-03-22T21:47,14.8,52,37,5,8.8,14.5,0,16.1,10,10363,1013,16.7,15,9.7
2023-03-22T22:52,14.4,40,42,1,3.7,22.2,0,16.1,0,10058,1014,15.6,14.4,8
2023-03-22T23:42,11.7,61,36,4.5,7.5,14.5,0,16.1,10,10211,1014,13.3,11.7,8.1
2023-03-23T00:42,10.9,64,35,4.3,7.5,13.5,0,16.1,10,10150,1014,12.8,11.1,7.6
2023-03-23T01:47,10.5,61,33,3.4,3.7,13,0,16.1,0,10180,1014,12.2,10.6,7
2023-03-23T02:42,8.3,70,33,3.2,5.6,10.2,0,16.1,18,10150,1014,10,7.8,6.1
2023-03-23T03:42,6.8,77,32,2.9,3.6,8.8,0,16.1,10,10180,1014,8.3,6.7,5.1
2023-03-23T04:37,5,85,32,2.7,7.7,14.9,0,16.1,10,10150,1014,6.7,3.3,4
2023-03-23T05:43,5.4,83,32,2.8,6.2,13.7,0,16.1,10,10180,1014,7.2,4.4,4.3
2023-03-23T06:47,6.9,77,33,3.1,7.5,14.7,0,16.1,10,10150,1015,8.3,5,5.2
2023-03-23T07:42,9.8,71,36,4.7,3.7,9,1,16.1,10,10180,1015,12.2,10,7.5
2023-03-23T08:42,12.1,61,37,4.9,11.1,11.1,2,16.1,10,10363,1015,13.9,12.2,8.5
2023-03-23T09:47,14.4,55,38,5.4,7.4,10.7,3,16.1,10,10058,1015,16.7,14.4,9.7
2023-03-23T10:47,17.4,47,40,6.1,7.4,8.5,4,16.1,0,10211,1015,17.2,17.2,11.3
2023-03-23T11:37,19.4,40,38,5.4,3.7,18.8,4,16.1,0,10150,1014,18.9,19.4,11.8
2023-03-23T12:47,21.1,37,37,5.9,3.7,18.1,5,16.1,11,10180,1013,20.6,21.1,12.7
2023-03-23T13:47,22.6,31,31,4.8,7.4,14.1,4,16.1,11,10150,1013,20.6,22.8,12.9
2023-03-23T14:48,23.7,30,30,5.3,7.4,17.5,4,16.1,13,10180,1012,22.8,23.9,13.4
2023-03-23T15:32,24.2,27,27,4.2,3.7,23.5,3,16.1,13,10150,1012,22.8,24.4,13.2
2023-03-23T16:47,22.9,30,30,4.5,7.4,24.1,2,16.1,30,10180,1012,20.6,22.8,12.9
2023-03-23T17:47,20.8,34,34,4.4,3.7,23.3,1,16.1,10,10150,1013,18.9,20.6,12
2023-03-23T18:42,19.2,40,38,5.2,3.7,10.7,0,16.1,38,10180,1014,18.9,19.4,11.6
2023-03-23T19:47,17.1,47,39,5.7,3.7,13.5,0,16.1,31,10150,1015,17.2,17.2,11
2023-03-23T20:42,15.8,59,45,7.7,9.8,19.4,0,16.1,50,7925,1015,18.3,15.6,11.3
2023-03-23T21:37,15,60,44,7.3,5.8,9.4,0,16.1,30,10363,1016,17.8,15,10.8
2023-03-23T22:42,13.3,66,43,7,3.7,7.7,0,16.1,11,10058,1016,16.1,13.3,9.9
2023-03-23T23:43,10.6,78,42,6.9,4.7,9.6,0,16.1,31,10211,1016,13.3,10.6,8.8
2023-03-24T00:47,9.8,81,42,6.7,6.2,12.4,0,16.1,12,10150,1016,12.8,9.4,8.3
2023-03-24T01:32,10.9,76,42,6.8,0,6.4,0,16.1,11,10180,1016,13.9,11.1,8.9
2023-03-24T02:47,8.5,83,39,5.7,3.6,5.1,0,16.1,10,10150,1016,10,8.3,7.2
2023-03-24T03:47,6.1,95,38,5.4,7.7,12.8,0,16.1,3,10180,1016,7.8,4.4,5.8
2023-03-24T04:47,8.5,86,41,6.3,0,9.2,0,16.1,0,10150,1016,10,8.3,7.5
2023-03-24T05:47,7.3,88,38,5.4,2.6,6.2,0,16.1,5,10180,1016,8.9,7.2,6.5
2023-03-24T06:47,8.9,80,39,5.7,2.8,7.3,0,16.1,5,10150,1016,10.6,8.9,7.4
2023-03-24T07:42,7.8,91,41,6.4,3.7,8.8,1,16.1,0,6096,1017,9.4,7.8,7.2
2023-03-24T08:47,11.8,83,49,9,3.7,6.6,2,16.1,0,10363,1017,14.4,11.7,10.4
2023-03-24T09:47,14.6,68,48,8.7,3.7,13,3,16.1,0,10058,1017,16.1,14.4,11.5
2023-03-24T10:47,17,56,47,8.3,3.7,14.9,4,16.1,0,10211,1016,17.8,17.2,12.1
2023-03-24T11:47,19.7,45,44,7.6,3.7,11.7,4,16.1,0,10150,1015,19.4,19.4,12.9
2023-03-24T12:47,21.8,42,42,8.4,7.4,15.2,5,16.1,0,10180,1015,21.7,21.7,14
2023-03-24T13:47,23.6,33,33,6.7,3.7,20.9,4,16.1,0,10150,1014,22.8,23.3,14
2023-03-24T14:37,24.2,29,29,5,7.4,20.3,4,16.1,0,10180,1013,23.3,24.4,13.5
2023-03-24T15:42,24,26,26,3.2,11.1,26.3,3,16.1,0,10150,1013,22.2,23.9,12.8
2023-03-24T16:38,22.7,29,29,3.6,11.1,26,2,16.1,0,10180,1013,20.6,22.8,12.4
2023-03-24T17:47,20.9,35,35,4.9,3.7,26.7,1,16.1,0,10150,1013,20.6,21.1,12.2
2023-03-24T18:42,19.4,40,39,5.5,3.7,12,0,16.1,31,10180,1013,18.9,19.4,11.9
2023-03-24T19:43,17.6,48,41,6.4,3.7,8.1,0,16.1,11,10150,1013,17.8,17.8,11.5
2023-03-24T20:42,15.5,58,44,7.3,9.6,18.8,0,16.1,76,10180,1014,18.3,15.6,11
2023-03-24T21:42,14.3,60,42,6.8,9,19.9,0,16.1,50,10150,1014,17.2,14.4,10.3
2023-03-24T22:47,13.8,61,41,6.5,3.7,11.3,0,16.1,0,10180,1014,16.7,13.9,9.9
2023-03-24T23:42,12.4,66,41,6.3,4.9,8.5,0,16.1,10,10150,1014,13.9,12.2,9.4
2023-03-25T00:42,10.2,76,40,6.1,6.8,9.8,0,16.1,76,10180,1014,12.8,9.4,8.2
2023-03-25T01:47,11.2,74,42,6.7,3.7,9.4,0,16.1,76,10150,1014,13.9,11.1,9
2023-03-25T02:47,9,77,38,5.2,4.9,7,0,16.1,91,10180,1013,10.6,8.3,7.3
2023-03-25T03:37,9.6,75,38,5.3,3.6,8.3,0,16.1,83,4420,1013,11.1,9.4,7.6
2023-03-25T04:47,9.8,86,44,7.5,3.7,8.5,0,16.1,91,6492,1012,12.8,10,8.7
2023-03-25T05:52,7.5,89,39,5.8,6.8,13.2,0,16.1,90,4267,1012,9.4,6.7,6.7
2023-03-25T06:47,9.1,81,40,6,7,13.5,0,16.1,30,2987,1012,10.6,8.3,7.6
2023-03-25T07:38,9,87,43,7,0,11.5,1,16.1,50,3749,1013,10.6,8.9,8
2023-03-25T08:42,11.4,85,49,9,0,6,1,16.1,76,6401,1012,14.4,11.7,10.2
2023-03-25T09:42,13.3,75,49,8.9,3.7,11.3,2,16.1,88,8534,1012,16.1,13.3,11
2023-03-25T10:42,14.8,68,49,9,3.7,13.5,2,16.1,30,7925,1012,16.1,15,11.7
2023-03-25T11:42,16.7,63,51,9.6,0,11.7,2,16.1,30,6096,1012,18.3,16.7,12.6
2023-03-25T12:47,19.7,50,49,8.9,7.4,10,5,16.1,30,6096,1010,19.4,19.4,13.4
2023-03-25T13:37,21.5,41,41,7.8,3.7,17.1,5,16.1,25,10363,1010,21.7,21.7,13.6
2023-03-25T14:47,22.3,42,42,8.7,7.4,22.2,3,16.1,25,2377,1009,22.2,22.2,14.3
2023-03-25T15:43,22.4,38,38,7.6,11.1,26.9,2,16.1,31,1463,1009,22.2,22.2,13.9
2023-03-25T16:32,20.9,50,50,10.1,7.4,33.7,2,16.1,76,2682,1009,21.1,21.1,14.5
2023-03-25T17:37,19.1,56,53,10.3,11.1,21.6,1,16.1,31,1737,1009,19.4,18.9,13.9
2023-03-25T18:38,17.9,65,57,11.2,3.7,23.9,0,16.1,25,10363,1010,18.3,17.8,14.1
2023-03-25T19:42,16.5,64,52,9.8,3.7,14.5,0,16.1,25,10058,1011,18.3,16.7,12.9
2023-03-25T20:38,14.5,71,50,9.3,8.5,17.3,0,16.1,30,10211,1012,16.1,14.4,11.7
2023-03-25T21:47,12.7,77,48,8.7,9.4,20.5,0,16.1,30,1554,1012,16.1,12.8,10.6
2023-03-25T22:47,12.9,71,45,7.8,3.7,11.1,0,16.1,11,1768,1012,16.1,12.8,10.3
2023-03-25T23:37,10.3,84,45,7.7,7.5,12.8,0,16.1,30,1768,1012,12.8,8.9,9
2023-03-26T00:47,9.5,86,43,7.2,7.9,12,0,16.1,30,1768,1012,11.1,8.3,8.4
2023-03-26T01:42,10.1,72,38,5.3,0,10.9,0,16.1,11,1768,1013,12.2,10,7.9
2023-03-26T03:47:00+02:00,9.1,80,39,5.7,4.1,7.7,0,16.1,30,1768,1012,10.6,8.3,7.5
2023-03-26T04:47:00+02:00,7.3,87,38,5.3,6,12,0,16.1,30,1768,1013,8.9,6.1,6.5
2023-03-26T05:42:00+02:00,8.8,78,37,5.1,3.7,15.8,0,16.1,11,1768,1013,10.6,8.9,7.1
2023-03-26T06:43:00+02:00,6.2,90,36,4.7,5.3,10.2,0,16.1,30,1768,1013,7.8,5.6,5.5
2023-03-26T07:47:00+02:00,7.2,84,36,4.7,7.3,13.2,1,16.1,10,1768,1013,8.9,5.6,6.1
2023-03-26T08:47:00+02:00,9.2,78,39,5.6,11.1,13.7,2,16.1,0,9144,1013,11.1,7.8,7.5
2023-03-26T09:47:00+02:00,11.2,73,41,6.5,7.4,16.2,3,16.1,10,10363,1013,13.9,11.1,8.9
2023-03-26T10:42:00+02:00,13.9,63,42,6.9,3.7,10.2,4,16.1,10,10058,1013,16.7,13.9,10.2
2023-03-26T11:42:00+02:00,16.3,55,43,7.2,3.7,15.4,4,16.1,10,6645,1012,17.8,16.1,11.3
2023-03-26T12:47:00+02:00,18,47,42,6.7,3.7,13.9,4,16.1,30,4968,1011,17.2,17.8,11.8
2023-03-26T13:42:00+02:00,20.4,41,41,6.9,3.7,12.8,4,16.1,30,5669,1010,18.9,20.6,12.8
2023-03-26T14:42:00+02:00,20.7,42,42,7.3,3.7,17.1,3,16.1,50,4359,1009,18.9,20.6,13.1
2023-03-26T15:42:00+02:00,22,40,40,7.8,7.4,24.3,1,16.1,50,2987,1009,22.2,22.2,13.8
2023-03-26T16:43:00+02:00,20.7,42,42,7.4,7.4,29,1,16.1,50,3353,1008,18.9,20.6,13.1
2023-03-26T17:47:00+02:00,20.4,43,43,7.4,7.4,23.9,1,16.1,76,3170,1008,19.4,20.6,13
2023-03-26T18:43:00+02:00,18.8,47,44,7.3,7.4,22.2,0,16.1,30,3322,1007,19.4,18.9,12.3
2023-03-26T19:47:00+02:00,17.9,50,44,7.5,3.7,13.7,0,16.1,30,3139,1007,17.8,17.8,12.1
